Engine rpm;Lub oil pressure;Fuel pressure;Coolant pressure;lub oil temp;Coolant temp;Engine Condition
544;3.921.485.315;3.762.663.061;1.945.695.387;7.814.481.021;8.930.863.645;1
637;379.686.141;7.102.688.412;1.984.935.958;7.347.805.639;7.117.436.888;1
1130;3.384.105.137;5.538.993.184;1.472.122.763;8.093.280.267;7.858.267.611;1
1012;4.127.005.172;4.103.021.115;6.621.491.404;8.190.501.262;8.292.175.731;0
720;2.930.302.856;8.400.620.659;0.843649837;8.012.123.961;7.580.038.958;1
1000;416.444.474;7.576.471.111;2.548.514.404;7.581.130.928;8.565.982.397;0
645;4.961.317.225;6.896.207.216;2.600.650.943;7.632.152.361;6.694.578.605;0
833;2.661.567.291;704.576.452;2.921.576.867;7.652.459.652;809.966.994;1
1068;193.217.342;4.367.261.693;1.603.565.894;7.741.474.058;789.063.661;0
668;2.978.320.786;657.830.562;1.728.472.244;7.543.674.355;6.513.773.766;1
661;2.238.634.447;5.661.943.863;3.489.123.034;7.481.308.772;6.497.623.692;1
519;4.466.059.732;5.070.126.925;1.183.794.717;7.764.549.184;6.670.421.274;0
884;4.594.451.542;9.582.269.902;1.676.335.013;7.593.942.396;9.081.890.003;0
876;2.753.961.207;3.707.971.954;1.037.033.422;7.662.032.179;6.607.349.395;0
437;2.771.562.128;4.244.953.354;2.574.863.639;7.470.327.777;8.272.668.941;1
562;5.014.833.215;5.788.949.859;1.436.713.551;7.861.623.415;715.207.691;1
795;3.470.388.927;5.204.367.907;1.661.826.554;7.743.945.926;6.625.635.891;1
411;4.723.991.837;4.928.434.221;207.702.151;7.613.347.596;7.857.145.248;1
592;374.699.772;3.927.818.794;1.297.941.007;7.802.617.352;8.154.159.566;1
446;3.307.253.008;531.408.285;185.210.283;8.232.470.999;6.673.408.761;1
567;3.295.723.822;8.562.501.415;1.278.599.174;7.683.681.015;777.809.109;1
855;4.242.377.363;1.619.805.823;1.158.094.943;7.850.051.625;8.542.620.023;0
472;2.399.260.044;9.065.976.919;2.672.511.951;7.696.442.168;7.095.669.143;1
459;2.939.726.244;4.486.923.022;0.282575146;7.817.785.273;7.495.869.533;1
419;4.859.461.148;7.125.409.616;3.439.479.267;750.812.051;8.134.721.342;1
618;3.584.241.625;8.552.943.729;2.401.780.865;7.843.849.361;7.905.669.741;1
856;3.605.926.478;914.291.051;2.233.290.042;7.622.757.027;7.185.652.145;0
649;4.014.151.431;8.529.781.299;1.844.954.846;7.453.384.172;8.018.416.989;1
577;520.431.254;3.293.223.429;2.477.008.923;7.600.126.731;8.595.395.494;1
639;3.332.208.403;4.759.667.509;2.703.090.196;7.587.820.218;7.449.775.875;1
1097;3.263.316.653;5.729.700.412;2.254.573.181;8.513.079.917;6.706.606.773;1
651;2.675.977.637;7.742.830.984;1.252.443.258;7.693.195.222;7.944.417.024;1
890;2.938.635.991;7.450.249.128;3.178.262.983;7.627.410.338;9.176.623.954;1
498;4.253.072.616;9.332.457.406;2.051.651.957;7.816.759.494;8.565.286.023;1
643;2.551.171.449;0.437223825;1.328.064.439;7.743.910.605;7.614.603.373;0
710;2.699.468.179;5.274.682.842;3.583.818.223;7.581.025.439;6.984.886.114;1
541;3.608.153.935;1.482.745.244;2.914.700.976;7.691.178.997;8.228.987.453;0
954;5.860.496.782;5.503.852.447;3.383.211.783;7.530.037.912;773.467.559;1
896;2.513.038.432;5.797.918.621;2.467.792.433;7.845.587.974;8.757.606.695;1
749;3.953.458.451;8.572.121.817;1.105.582.819;7.633.352.325;7.460.905.731;1
526;4.866.115.234;388.441.481;2.785.692.621;75.987.798;7.770.955.787;1
790;4.184.004.643;665.022.028;3.371.589.141;7.575.471.662;8.296.698.511;1
500;4.067.209.527;4.767.435.187;2.093.937.148;786.015.774;7.181.221.692;1
1034;2.262.998.449;8.597.487.513;1.964.521.628;7.528.954.941;7.736.354.382;0
492;2.715.544.358;8.290.523.273;1.916.423.891;7.654.525.636;6.979.325.955;1
678;3.758.494.271;4.305.269.596;1.164.467.842;7.660.670.234;7.954.656.638;1
887;2.636.507.521;5.878.944.736;221.226.143;7.798.889.823;688.904.215;0
1222;2.382.363.604;5.880.977.165;3.099.463.868;7.403.230.358;7.525.132.677;1
731;2.702.469.204;9.410.571.286;1.524.525.094;7.703.267.174;742.827.998;1
545;2.295.782.293;8.104.565.865;3.085.415.388;7.415.418.003;7.272.933.256;1
735;2.563.581.248;682.527.905;2.437.104.949;737.706.489;8.265.100.796;1
856;3.701.630.977;808.038.335;3.812.844.106;7.573.060.846;7.859.413.778;1
405;2.695.639.572;4.442.541.668;1.863.156.568;7.595.774.293;8.194.799.392;0
942;2.159.632.871;5.180.063.569;1.374.432.726;7.570.022.881;9.224.994.727;0
689;4.434.034.329;6.534.890.429;3.215.984.977;783.788.553;6.880.075.311;1
454;2.942.091.505;668.390.132;3.769.155.972;745.843.194;6.647.663.086;1
943;2.430.695.344;9.327.169.889;2.299.295.657;7.666.755.792;844.795.503;1
830;2.259.635.853;4.749.004.491;5.016.826.864;7.754.135.899;8.225.647.627;1
719;2.701.037.098;4.595.191.752;511.736.375;7.705.782.787;8.611.987.149;0
737;2.853.938.002;8.194.822.615;1.846.810.316;7.565.546.788;7.476.470.024;1
543;4.133.426.218;5.380.815.941;1.309.174.957;7.490.588.241;8.338.724.435;1
533;3.065.851.748;5.083.220.983;0.919449683;7.611.314.431;862.829.865;1
586;5.072.857.892;6.695.238.148;132.575.458;7.680.281.584;7.807.909.858;1
816;24.765.563;7.148.462.324;3.075.199.937;7.519.319.426;8.158.926.998;1
566;3.739.992.153;7.282.871.013;2.754.640.877;7.354.146.224;7.518.059.922;1
896;2.577.784.106;6.364.715.857;1.768.199.997;7.447.336.116;7.932.501.322;1
596;2.547.852.721;6.331.834.372;1.894.909.265;7.600.172.389;8.769.269.983;0
552;1.602.354.128;5.379.013.382;149.891.613;7.633.965.308;8.031.756.643;1
1261;317.766.909;5.726.965.667;5.191.521.018;7.628.534.863;8.073.850.424;0
1539;2.091.215.199;7.826.082.244;3.169.450.037;7.441.502.748;7.887.692.375;0
438;3.326.197.375;4.326.732.721;1.271.425.401;7.567.293.402;7.789.419.504;1
762;4.359.697.538;1.240.667.218;2.196.076.066;7.632.575.418;7.683.281.728;0
430;3.647.078.399;4.154.398.622;2.407.899.225;7.860.249.022;8.936.563.123;1
1081;3.686.152.107;4.685.084.987;1.724.076.775;8.115.445.405;8.093.797.897;0
495;2.073.846.717;3.149.150.129;1.646.737.339;775.038.916;9.015.148.796;1
838;4.583.028.956;9.337.592.555;2.856.452.576;7.670.743.567;7.176.176.281;1
615;2.399.981.329;1.016.321.641;278.011.642;7.693.075.723;8.925.354.826;0
530;2.462.534.897;6.659.259.744;2.143.219.201;7.700.206.115;769.921.219;1
474;2.936.739.781;4.246.148.231;1.233.374.256;771.697.816;7.759.322.083;1
471;4.157.110.658;6.826.671.432;1.960.192.015;7.539.052.191;7.985.192.971;1
1014;3.478.936.922;8.535.092.946;294.180.116;754.384.286;6.683.711.453;1
951;4.571.058.636;5.125.854.072;1.429.949.051;7.674.814.247;8.249.849.145;0
1087;4.473.210.962;6.527.666.498;3.686.225.958;7.856.219.502;7.792.499.852;1
717;549.752.468;139.785.884;2.973.556;7.871.718.609;8.429.455.488;1
675;4.700.999.195;4.351.507.524;1.825.427.679;7.626.116.704;9.068.848.051;1
1065;2.980.682.001;7.989.946.826;2.358.523.037;7.566.719.756;7.425.740.301;1
1192;2.274.437.462;6.564.488.973;2.164.744.648;7.535.273.642;7.483.650.313;0
557;1.948.449.252;2.837.140.011;1.680.777.414;8.483.993.934;7.691.196.531;0
471;1.934.269.127;28.491.359;2.333.907.616;7.566.644.261;7.507.835.811;0
687;3.194.926.199;6.362.189.797;1.163.746.692;7.686.666.523;7.168.772.704;1
671;2.218.751.158;4.208.757.574;4.461.875.073;8.461.242.005;80.513.548;0
629;2.885.798.743;4.555.053.959;5.271.442.995;7.806.314.995;7.613.350.029;0
1295;3.172.969.327;7.840.572.621;2.220.989.079;7.812.319.878;8.178.785.215;0
1123;3.542.710.263;4.174.901.314;144.427.515;7.640.633.848;8.220.608.247;1
932;4.828.158.123;5.816.936.634;1.287.245.077;7.545.658.212;8.450.036.239;0
653;2.347.640.506;6.992.379.056;3.427.513.783;7.284.517.957;7.620.425.815;1
519;351.292.912;1.291.485.184;2.976.630.707;7.350.735.711;7.209.054.019;1
748;5.392.817.936;1.041.229.061;222.430.993;7.474.211.348;7.123.002.097;1
1399;2.826.051.793;1.048.430.856;2.899.174.177;7.433.791.757;8.012.952.679;0
511;4.188.796.437;5.754.372.171;5.899.416.511;7.586.702.095;7.304.790.758;1
672;3.835.846.507;7.319.906.677;2.570.622.121;7.835.855.429;724.959.658;0
543;3.479.026.645;1.204.167.994;2.184.049.592;7.879.927.916;7.599.808.845;1
675;3.422.333.958;7.404.532.545;1.795.476.117;7.365.539.974;6.665.632.899;1
622;4.189.654.712;6.390.303.756;1.483.985.541;7.768.239.407;8.218.918.541;1
758;2.386.985.356;4.015.625.941;3.853.258.983;780.002.614;8.726.839.062;0
730;2.455.748.309;5.740.273.278;3.158.703.074;7.640.207.062;7.232.622.764;0
688;2.499.698.106;5.624.984.422;0.894248814;8.614.219.812;7.496.663.059;1
1005;277.296.052;4.956.239.671;1.795.571.844;7.752.444.865;8.028.620.886;0
990;2.708.299.337;7.835.401.616;1.859.362.401;8.588.197.462;734.532.103;0
641;2.489.557.582;9.379.791.854;2.363.186.488;7.597.751.012;7.262.568.226;1
787;4.453.019.155;7.141.396.739;3.205.892.015;7.537.565.872;7.090.025.156;1
1004;4.791.252.356;5.804.858.347;1.799.925.865;7.698.042.541;7.528.926.597;1
627;3.195.913.304;827.960.988;2.452.966.331;7.560.421.924;7.760.411.811;1
561;3.638.480.822;5.429.135.428;4.128.599.959;8.635.607.157;679.852.639;0
564;3.941.779.216;3.727.600.496;2.598.731.656;7.546.549.511;8.258.805.183;0
830;3.690.437.918;5.649.968.443;1.510.290.738;760.868.141;715.519.676;0
697;4.071.106.188;6.066.608.528;2.959.802.201;7.603.218.284;8.267.279.355;1
533;4.182.577.794;4.031.174.437;1.575.276.432;7.645.705.878;7.538.016.176;1
668;2.400.174.074;6.884.675.907;1.274.696.396;8.268.293.078;6.877.271.076;0
852;3.536.849.329;7.695.176.744;2.319.230.699;7.647.010.499;8.370.717.273;1
1313;2.659.313.481;4.573.863.931;3.596.897.849;8.268.188.063;8.536.252.675;0
822;4.666.796.313;7.206.471.724;1.448.706.114;8.191.022.089;7.449.113.448;0
538;4.016.252.205;5.893.532.433;1.760.767.483;7.472.085.728;7.132.541.701;1
646;4.290.860.998;5.049.533.875;2.433.030.784;7.613.610.196;8.828.980.012;0
1555;393.431.314;4.740.352.445;4.704.102.359;8.001.840.017;7.188.282.159;1
943;5.063.587.265;2.387.251.668;2.063.868.484;7.828.145.737;7.580.182.009;1
778;4.395.798.479;6.252.994.088;1.693.322.243;7.491.342.101;8.334.504.814;1
458;3.040.985.586;3.493.298.261;1.470.470.631;7.844.279.783;7.213.703.635;0
537;4.190.380.952;5.888.466.018;1.411.125.802;7.828.805.653;8.595.784.668;0
957;4.647.599.754;5.786.337.503;1.381.004.413;7.724.073.376;6.973.739.705;0
626;3.310.592.981;9.499.583.268;1.904.355.627;761.149.094;7.266.302.923;0
888;3.027.763.618;717.060.245;1.585.953.066;7.656.497.978;8.838.677.284;0
874;2.701.721.577;1.762.569.052;1.734.322.059;7.632.743.495;8.461.420.383;0
597;5.031.252.626;5.131.142.543;1.766.664.797;747.933.444;7.913.966.155;1
1062;4.679.656.452;2.872.015.522;3.619.698.658;7.388.150.644;7.848.334.694;1
830;4.937.412.628;7.789.243.529;1.822.369.051;7.753.849.687;8.269.568.196;1
886;5.139.919.676;510.371.364;2.893.591.545;7.559.499.372;720.787.331;1
564;3.640.336.884;37.951.364;1.299.103.264;7.402.340.953;9.177.852.637;0
1721;3.217.139.353;4.173.820.833;1.475.814.537;7.776.694.386;785.614.695;0
1261;4.030.530.325;7.454.143.101;5.961.709.043;8.451.530.432;7.399.271.207;1
351;3.863.922.586;6.392.786.638;2.213.875.211;765.604.572;7.136.323.417;1
743;4.195.356.755;9.271.164.565;2.634.603.632;7.725.981.637;7.032.538.518;0
1138;391.188.285;2.918.049.769;3.032.650.513;7.582.297.028;8.343.092.242;0
1040;5.626.401.014;5.000.212.387;2.134.543.904;7.753.425.933;7.489.165.668;1
585;5.182.253.566;4.231.804.428;2.471.570.943;7.528.607.082;8.413.519.358;1
813;2.776.082.172;6.992.621.253;1.834.924.141;7.798.790.558;7.986.000.532;0
1011;3.789.964.215;6.921.323.387;2.157.522.301;7.387.763.272;7.489.063.998;0
729;2.185.056.531;6.535.090.033;1.398.675.972;7.729.900.725;7.725.860.736;0
907;5.392.381.546;7.709.795.099;107.219.056;8.517.955.533;7.609.943.966;0
717;1.886.187.971;6.228.441.554;1.834.870.198;7.627.951.076;8.421.519.153;1
960;3.652.477.513;9.395.661.887;333.764.326;766.219.092;8.644.538.724;1
462;3.783.131.695;5.071.108.679;1.874.465.485;7.651.141.285;8.239.659.205;0
725;4.384.538.677;4.745.427.391;2.500.586.695;7.598.990.968;7.248.672.346;1
899;2.463.034.261;5.814.229.398;167.185.092;7.858.509.988;6.905.138.809;0
605;3.589.869.656;4.111.725.288;1.685.978.249;791.889.183;7.746.995.399;1
936;3.364.813.897;6.182.247.945;4.417.287.961;7.549.151.562;8.258.005.316;0
441;2.851.823.711;693.098.577;1.840.859.969;7.744.959.836;7.492.257.435;1
796;2.748.740.549;685.134.519;2.404.892.457;7.647.380.717;7.891.911.621;1
1163;4.471.249.766;1.123.116.472;272.629.297;7.479.618.858;7.195.516.117;0
873;1.786.305.719;5.720.598.651;1.144.848.586;778.061.761;6.976.706.881;1
523;3.528.346.577;8.289.615.883;2.270.834.353;7.554.250.058;7.976.665.969;0
675;2.785.797.256;5.463.946.609;1.649.817.197;753.972.787;8.290.745.278;1
514;4.619.813.244;3.889.719.538;2.467.730.721;7.635.375.813;8.406.762.499;1
1027;2.819.701.432;8.986.408.676;1.452.526.157;7.551.296.896;8.206.156.183;0
952;2.125.976.804;4.091.052.236;1.116.571.647;7.522.977.884;8.818.107.978;0
477;4.832.218.474;61.685.357;1.621.886.363;7.761.154.168;6.875.827.382;1
673;19.361.475;7.017.467.667;1.442.004.696;8.311.082.102;8.036.204.034;1
572;3.695.789.642;3.340.985.138;1.336.450.528;7.893.458.332;7.708.039.065;0
784;2.671.718.177;5.909.397.636;2.897.564.768;7.674.116.698;8.774.807.081;0
692;3.038.517.727;488.129.699;2.522.776.504;7.695.906.542;8.429.126.743;1
1017;3.012.462.092;8.602.545.849;0.293467804;8.180.749.263;812.724.523;0
539;4.871.286.093;5.502.177.446;2.096.815.124;8.211.611.649;8.009.214.062;1
736;3.063.921.039;5.087.735.982;1.951.395.967;7.582.484.171;9.251.720.745;1
696;5.005.686.718;5.304.703.311;1.141.288.383;7.449.269.849;8.086.103.604;1
537;3.370.731.922;5.567.769.537;0.753534341;7.765.419.921;7.205.583.262;1
524;2.822.507.342;6.754.806.715;3.378.652.142;7.833.987.839;8.158.397.508;1
1230;3.881.478.221;5.806.083.308;1.179.933.034;7.496.129.218;7.406.775.163;1
763;4.573.668.952;1.125.017.967;1.267.190.511;7.795.938.011;8.120.344.843;0
406;4.170.089.345;7.356.897.576;0.949770423;7.599.094.082;7.532.884.665;1
1201;2.527.674.515;6.366.394.951;1.809.504.422;7.825.238.163;7.512.064.635;0
512;2.571.315.787;1.150.882.253;5.953.897.233;7.521.503.065;846.872.992;1
694;244.334.284;3.431.380.438;1.503.287.509;7.586.925.912;6.948.276.933;1
1188;4.746.415.322;6.426.465.339;3.482.568.659;7.993.890.845;7.003.112.179;0
1085;324.649.973;5.179.994.919;2.752.542.144;7.846.935.297;8.141.707.114;0
724;335.560.435;3.259.426.585;2.577.305.969;8.024.734.972;7.532.090.633;0
975;4.705.015.733;5.242.661.437;151.377.409;8.302.781.118;7.124.984.553;1
370;1.937.570.379;4.531.937.223;1.470.269.459;7.705.104.996;85.805.921;1
449;3.956.200.986;1.329.914.812;3.014.726.171;7.744.956.559;8.333.786.586;1
762;339.591.545;9.290.477.119;3.570.585.574;7.738.551.662;8.166.920.298;1
828;2.017.131.322;1.050.051.127;2.868.029.014;7.549.229.328;7.012.791.552;1
1221;2.637.679.455;4.235.191.235;2.031.874.033;7.390.321.678;8.245.566.232;1
984;2.005.240.269;6.874.849.554;1.550.618.682;760.311.284;8.427.614.314;0
1184;2.611.821.436;6.882.226.933;2.148.530.188;8.491.773.151;7.314.736.706;1
833;2.168.215.301;1.016.360.856;1.516.405.007;7.725.244.776;7.942.518.405;1
965;5.105.006.947;1.039.253.786;4.772.597.043;7.810.194.151;8.679.102.662;1
1050;2.832.184.742;1.719.333.601;1.852.760.222;7.763.478.827;7.697.216.604;1
561;5.032.525.632;7.279.273.134;1.738.238.271;823.678.456;8.366.980.865;1
714;3.474.915.369;634.274.579;3.491.896.718;7.693.038.615;8.899.057.932;1
475;2.944.083.804;6.583.693.308;1.525.618.624;8.268.646.621;7.957.409.024;1
628;2.797.841.464;5.295.980.094;2.986.523.695;7.307.673.346;8.344.774.008;1
567;2.095.878.913;7.660.523.074;2.673.228.972;7.593.317.247;7.526.196.988;1
854;4.288.756.094;1.152.432.386;1.321.913.582;7.516.088.988;8.016.701.326;0
1505;3.854.729.935;7.498.181.344;2.179.491.579;765.245.827;7.336.901.706;0
859;5.543.896.803;5.705.327.234;1.873.940.634;8.143.099.809;7.472.796.515;1
1104;1.781.618.704;5.858.080.635;2.239.411.346;773.656.668;7.538.704.582;0
1487;3.669.765.545;6.267.736.457;1.959.287.229;7.745.640.416;8.246.753.113;0
1138;4.249.203.226;4.783.759.716;1.959.732.577;7.795.324.049;8.042.583.523;0
1523;4.770.578.119;7.388.260.399;1.498.954.977;7.851.375.414;8.142.597.009;1
508;2.789.566.889;639.399.614;1.722.387.961;7.695.307.924;8.849.009.713;1
1114;4.648.001.894;4.565.012.769;2.377.323.999;7.779.056.204;7.667.879.283;0
665;1.789.119.309;4.884.568.043;1.976.354.951;7.521.147.939;7.483.796.029;1
605;2.698.895.666;5.725.955.382;1.470.174.167;7.671.174.066;8.234.528.002;0
721;2.216.376.875;7.973.538.692;133.037.991;7.556.704.492;6.663.755.816;0
812;4.049.198.175;5.285.120.273;2.461.277.136;7.521.517.809;772.191.253;0
696;2.716.795.421;5.410.542.654;1.976.036.896;8.328.279.484;7.486.273.454;1
701;3.493.208.805;5.421.514.891;1.400.364.459;7.623.112.028;8.767.276.922;1
901;2.770.540.049;4.748.631.229;200.871.388;7.507.806.645;8.499.277.492;1
461;4.380.925.508;5.979.608.225;1.390.474.006;7.615.678.419;8.810.394.061;1
605;2.219.443.575;8.013.817.702;1.821.858.271;7.379.633.735;8.824.688.935;1
550;5.132.414.217;8.157.698.634;3.060.459.188;7.602.009.705;7.130.229.209;1
547;2.302.282.831;460.181.559;2.528.199.662;7.627.300.622;7.074.148.054;1
711;3.030.602.932;877.531.637;1.751.713.235;886.816.663;8.613.202.085;1
468;4.918.316.114;4.747.907.755;1.215.721.311;7.695.625.668;7.251.422.884;1
1082;2.157.115.795;1.300.920.013;3.018.223.704;831.778.086;8.338.616.172;0
1054;1.948.282.539;1.881.044.904;2.772.113.941;7.731.023.327;7.957.498.676;0
500;4.368.021.532;5.915.670.276;3.215.268.146;7.594.708.313;8.421.949.231;1
920;3.451.914.305;7.491.181.103;1.854.833.221;7.727.054.665;9.117.179.996;1
587;226.867.852;7.543.459.816;4.141.931.526;7.615.162.521;7.411.026.851;1
483;2.689.386.112;4.618.761.239;1.696.358.672;7.269.714.659;7.097.234.931;1
544;221.165.924;3.709.624.617;1.507.074.213;7.695.508.731;760.339.645;1
764;2.425.454.735;1.038.884.735;1.906.345.085;8.489.775.063;7.265.488.327;1
377;4.531.292.243;4.751.052.086;152.906.439;7.579.751.223;7.402.978.466;1
1156;3.898.324.115;4.304.632.774;3.026.546.337;7.800.643.657;8.277.512.611;0
492;2.178.504.237;4.467.054.907;1.921.672.008;7.501.128.895;8.262.090.107;1
756;2.109.441.367;470.715.161;3.055.282.608;7.827.122.746;721.582.889;1
563;1.901.561.783;6.653.823.672;2.597.345.359;8.095.725.011;8.413.029.355;1
574;4.493.266.715;4.937.566.666;2.724.779.135;7.585.738.097;6.606.225.188;0
430;4.495.505.889;1.287.556.147;1.435.589.213;7.602.259.506;8.510.806.735;1
935;2.813.090.165;4.569.830.543;6.315.904.619;7.413.699.942;7.633.953;1
884;2.905.289.867;4.925.908.245;2.310.301.854;8.214.430.303;813.216.981;0
832;3.093.388.526;116.300.182;481.840.916;7.715.381.722;766.537.226;0
696;3.474.530.509;9.910.021.861;1.987.409.897;7.705.217.775;7.235.651.772;1
1045;2.672.748.504;8.071.249.124;2.336.877.626;8.513.664.924;6.783.279.003;0
837;3.499.285.037;5.389.177.698;1.225.570.354;7.773.127.159;8.931.959.012;0
1245;3.997.609.193;5.160.321.334;2.024.324.151;8.560.154.464;7.589.127.807;0
587;3.000.196.735;5.751.540.637;2.819.892.706;768.224.092;8.382.455.664;1
600;3.997.153.182;6.770.917.108;28.778.778;7.553.698.686;7.605.282.146;1
956;4.265.918.821;1.616.741.032;2.863.094.702;817.334.265;8.347.730.467;0
610;3.699.904.418;2.994.058.477;1.464.873.665;7.660.083.998;8.249.583.888;1
443;2.846.958.592;1.020.011.011;1.334.336.962;7.632.597.803;8.234.291.024;1
965;2.782.130.206;1.097.095.012;1.915.060.649;8.470.251.815;8.741.394.788;0
903;2.367.511.939;8.953.232.306;1.126.427.803;7.540.819.095;8.885.491.357;1
719;2.694.982.054;3.781.255.827;0.835457305;7.679.639.877;7.585.256.709;0
973;2.183.900.268;5.793.053.328;162.232.885;7.407.021.701;9.088.778.439;1
1223;4.795.753.145;7.022.433.402;3.164.658.305;75.876.653;9.111.461.104;1
640;4.993.839.255;5.618.760.299;1.422.758.349;7.529.334.327;7.101.179.588;1
505;2.795.242.682;652.138.797;1.873.542.377;7.669.985.018;8.800.494.179;1
415;4.806.331.464;1.592.429.159;1.193.400.538;7.535.062.714;6.917.816.274;1
449;4.723.734.548;5.251.211.384;3.367.963.022;7.716.860.486;6.732.480.041;1
769;310.027.592;6.703.659.758;2.904.821.346;7.683.527.267;8.191.189.848;0
926;2.759.452.967;6.268.707.222;188.994.106;7.526.128.969;7.737.454.421;1
1367;5.065.403.635;8.001.656.563;3.550.595.583;7.643.709.058;885.211.447;1
811;2.591.548.481;5.559.935.659;2.633.080.618;7.886.876.666;7.307.189.434;1
868;3.945.356.561;8.350.786.424;3.069.377.381;7.401.045.728;8.058.477.605;0
738;2.915.399.874;1.030.663.789;2.796.717.592;7.556.524.046;7.963.856.416;1
804;2.103.188.062;678.925.009;1.658.911.748;7.361.352.858;751.132.127;0
1092;3.266.663.904;5.419.589.188;3.204.079.119;7.687.765.231;8.486.430.296;1
842;2.940.253.006;5.160.081.976;2.770.886.359;7.502.628.984;6.920.055.936;1
1010;4.305.403.634;5.070.905.679;1.842.041.305;7.694.053.514;7.641.978.465;0
